username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2014/09/03;15;6;"¿Sabes que es una #botnet? Conoce nuestro Servicio Antibotnet para usuarios http://www.inteco.es/blogs/post/Seguridad/BlogSeguridad/Articulo_y_comentarios/servicio_antibotnet_inteco … @AntiBotnet @osiseguridad";;@AntiBotnet @osiseguridad;#botnet;"507111313873854464";https://twitter.com/INCIBE/status/507111313873854464
;2014/08/29;1;5;"Tutorial: Reverse Engineering #Gameover #Zeus DGA code http://www.garage4hackers.com/entry.php?b=3081 … #botnet #g4h #infosec";;;#Gameover #Zeus #botnet #g4h #infosec;"505340782241280000";https://twitter.com/garage4hackers/status/505340782241280000
;2014/08/28;0;1;"@juhanisaarinen näen jo otsikot kun tämä eskaloituu: Älyroskisten #botnet spämmää miljoonia sähköposteja päivässä";;@juhanisaarinen;#botnet;"504958286463250432";https://twitter.com/luotojesse/status/504958286463250432
;2014/08/06;0;0;"Myös #iOS on vaarassa joutua #botnet osaksi http://www.wired.com/2014/08/yes-hackers-could-build-an-iphone-botnetthanks-to-windows/ … #tietoturva";;;#iOS #botnet #tietoturva;"496924218257178624";https://twitter.com/CombitechFin/status/496924218257178624
;2014/08/01;3;2;"Security researchers create a cloud-based #botnet capable of cyber-attacks: http://wrd.cm/1rT1gDq  @WIRED @a_greenberg";;@WIRED @a_greenberg;#botnet;"495231617728671744";https://twitter.com/MicrosoftDCU/status/495231617728671744
;2014/07/30;2;2;"#Mayhem #Botnet Security researchers from @yandex discovered #Mayhem malware targets Linux ~ http://bit.ly/1qDQ13D pic.twitter.com/xZXGtBegYe";;@yandex;#Mayhem #Botnet #Mayhem;"494561954875195392";https://twitter.com/cedoxX/status/494561954875195392
;2014/07/28;18;4;"#Hacker duo plan to reveal how they hid a money-mining #botnet in Amazon’s #cloud at #BHUSA http://wrd.cm/WJxMMI  @wired @a_greenberg";;@wired @a_greenberg;#Hacker #botnet #cloud #BHUSA;"493543379574083585";https://twitter.com/CoreSecurity/status/493543379574083585
;2014/07/26;8;9;"#Hackers Use #Cloud Hashing Accounts to Create a #Litecoin #LTC #Mining #Botnet http://shar.es/LWHAg ";;;#Hackers #Cloud #Litecoin #LTC #Mining #Botnet;"492899591625252864";https://twitter.com/BitcoinVOX/status/492899591625252864
;2014/07/25;24;26;"How to create, for free, a #botnet that mines hundreds of dollars a day -- legally? http://www.wired.com/2014/07/how-hackers-hid-a-money-mining-botnet-in-amazons-cloud … #zombiespic.twitter.com/x2QE8u1PAp";;;#botnet #zombiespic;"492420366761857025";https://twitter.com/PirateOrg/status/492420366761857025
;2014/07/24;3;1;"How Hackers Hid a Money-Mining Botnet in Amazon’s Cloud. Using the #cloud for crime, #botnet armies & #bitcoin mining http://zite.to/1rdnePa ";;;#cloud #botnet #bitcoin;"492342289528680448";https://twitter.com/FutureCrimes/status/492342289528680448
;2014/07/17;7;7;"What is a #botnet? Watch this video to learn more: http://bit.ly/1jsofUe  #cybercrime";;;#botnet #cybercrime;"489867869727903744";https://twitter.com/MicrosoftDCU/status/489867869727903744
;2014/07/16;4;3;"SSL Blacklist publish list of bad SSL certs that are associated with #malware or #botnet activities: https://sslbl.abuse.ch/ ";;;#malware #botnet;"489491235053522944";https://twitter.com/Raj_Samani/status/489491235053522944
;2014/07/10;10;4;"Brute-Forcing #Botnet Sniffs Out Lax Point-of-Sale Systems - http://threatpost.com/brute-forcing-botnet-sniffs-out-lax-pos-systems/107142 … #POS";;;#Botnet #POS;"487318253925322752";https://twitter.com/threatpost/status/487318253925322752
;2014/07/10;35;16;"#Facebook has moved into the realm of #botnet takedowns: bye-bye #Lecpetex https://kas.pr/zfak pic.twitter.com/Fr93a6X9xW";;;#Facebook #botnet #Lecpetex;"487138700757696512";https://twitter.com/e_kaspersky/status/487138700757696512
;2014/07/09;42;14;"#Facebook Takes Down Bitcoin Stealing #Botnet that Infected 250,000 Computers http://thehackernews.com/2014/07/facebook-takes-down-bitcoin-stealing.html … #Security pic.twitter.com/shbrhACDCq";;;#Facebook #Botnet #Security;"486923725564964864";https://twitter.com/TheHackersNews/status/486923725564964864
;2014/07/04;8;2;"Know what a #botnet is? It's a threat & can be used in a variety of ways by a #cybercriminal. Learn more: http://bit.ly/1pORtQd ";;;#botnet #cybercriminal;"485135994300416000";https://twitter.com/TrendMicro/status/485135994300416000
;2014/07/04;3;2;"I social network sono progettati per i BOT e per le IPO! #botnet #socialmedia #seo #smm http://gilda35.com/meme-social-network-progettati-per-i-bot …pic.twitter.com/gJio5QDGvh";;;#botnet #socialmedia #seo #smm;"485037892524584960";https://twitter.com/Gilda35/status/485037892524584960
;2014/07/01;2;2;"Oggi la mia #BotNet con 1 biliardo di PC appoggiata su #NoIP risulta inaccessibile, sapete spiegarmi il motivo? :) :) :)";;;#BotNet #NoIP;"484061354886971392";https://twitter.com/AndreaDraghetti/status/484061354886971392
;2014/06/26;11;6;"The Neutrino #botnet masks malicious commands behind a '404 Not Found' response. http://bit.ly/1jkfzKc ";;;#botnet;"481976595994128384";https://twitter.com/McAfee_Labs/status/481976595994128384
;2014/06/25;9;2;"The Neutrino #botnet is at an early stage due to the lack of obfuscation used in the botnet binary. More info here: http://bit.ly/1phfUFv ";;;#botnet;"481610467518189568";https://twitter.com/McAfee_Labs/status/481610467518189568
;2014/06/09;8;6;"#GameoverZeus #botnet takedown - visualisation how infected hosts began contacting sinkhole servers: https://www.youtube.com/watch?v=eSxDAyoIOHs …";;;#GameoverZeus #botnet;"475919715341066240";https://twitter.com/Raj_Samani/status/475919715341066240
;2014/06/02;21;17;"@Xenotix xBOT,POC cross platform botnet that abuse Google Services to implement C&C http://opensecurity.in/xenotix_xbot/  #botnet pic.twitter.com/Mm7UewtC8P";;@Xenotix;#botnet;"473218946716286976";https://twitter.com/ajinabraham/status/473218946716286976
;2014/06/01;88;87;"#StealRAT #botnet source code leaked, http://0x109.tuxfamily.org/stealrat-botnet-resurrected/ … sourcecode at Github: https://github.com/frite/StealRAT/blob/master/README.md …";;;#StealRAT #botnet;"473023635134103552";https://twitter.com/peterkruse/status/473023635134103552
;2014/05/27;9;2;"Researchers find large global #botnet of infected PoS systems via CSOonline http://ht.ly/xiT8K ";;;#botnet;"471340128670318592";https://twitter.com/CoreSecurity/status/471340128670318592
;2014/05/26;11;5;"Nueva #botnet #Nemanja detectada en +1500 TPVs en 36 países http://www.globbtv.com/4050/noticias/investigadores-encuentran-la-botnet-nemanja-en-mas-de-1500-puntos-de-venta …";;;#botnet #Nemanja;"470812433863704576";https://twitter.com/mundohackertv/status/470812433863704576
;2014/05/19;5;6;"New Anti-Analysis Tricks In #Andromeda 2.08 http://shar.es/VHmjJ  #Botnet";;;#Andromeda #Botnet;"468316672991170561";https://twitter.com/PhysicalDrive0/status/468316672991170561
;2014/05/14;8;6;"Great analysis about a compromised server using some new tools (for me): http://draios.com/fishing-for-hackers … #honeypot #sysdig #Botnet #DoS thx @Nikytux";;@Nikytux;#honeypot #sysdig #Botnet #DoS;"466410140443607041";https://twitter.com/rcaire/status/466410140443607041
;2014/05/10;1;1;"Nyt puhutaan asiaa " @jmlaurio: Suomalaisoperaattorin verkossa pesii haittaohjelma – mitään ei tapahdu http://www.digitoday.fi/tietoturva/2014/05/10/suomalaisoperaattorin-verkossa-pesii-haittaohjelma--mitaan-ei-tapahdu/20146598/66 … #botnet #SIR”";;@jmlaurio;#botnet #SIR;"465032421134856192";https://twitter.com/LauraHuu/status/465032421134856192
;2014/05/09;0;0;"MS: Saastuneiden Windows-koneiden määrä kolminkertaistui parissa viikossa http://muropaketti.com/microsoft-saastuneiden-windows-koneiden-maara-kolminkertaistui-parissa-viikossa … #MS #Windows #Security #Botnet #Bitcoin";;;#MS #Windows #Security #Botnet #Bitcoin;"464650763076403201";https://twitter.com/bitsafeFI/status/464650763076403201
;2014/04/22;5;2;"Een #botnet heeft login-gegevens van 50.000 Nederlandse emailaccounts gestolen. Check of jouw adres er tussen zit: http://www.bright.nl/check-je-e-mailgegevens-zijn-gestolen …";;;#botnet;"458352699734765568";https://twitter.com/Bright/status/458352699734765568
;2014/04/17;5;10;"A Good Look at the #Andromeda #Botnet http://blog.fortinet.com/A-Good-Look-at-the-Andromeda-Botnet …";;;#Andromeda #Botnet;"456729147667390464";https://twitter.com/PhysicalDrive0/status/456729147667390464
;2014/04/13;22;13;"#Heartbleed: the IP ranges of (intelligence ?) botnets that were already using it in november 2013 http://belsec.skynetblogs.be/archive/2014/04/13/heartbleed-the-ip-ranges-of-intelligence-botnets-that-were-8160570.html … #botnet #infosec";;;#Heartbleed #botnet #infosec;"455287916789768192";https://twitter.com/nigroeneveld/status/455287916789768192
;2014/04/04;19;6;"Researchers Uncover Interesting Browser-Based #Botnet - http://threatpost.com/researchers-uncover-interesting-browser-based-botnet/105250 …";;;#Botnet;"452108129900453888";https://twitter.com/threatpost/status/452108129900453888
;2014/03/25;15;1;"#Microsoft to expand its #botnet disruption strategy through public-private partnerships in #Europe #cybersecurity http://bit.ly/1drZYv4 ";;;#Microsoft #botnet #Europe #cybersecurity;"448446169279389696";https://twitter.com/INTERPOL_Cyber/status/448446169279389696
;2014/03/20;15;3;"New Zorenium #Botnet Boasts Ability to Run on #iOS -http://threatpost.com/new-zorenium-bot-boasts-ability-to-run-on-ios/104901 …";;;#Botnet #iOS;"446673630307823617";https://twitter.com/threatpost/status/446673630307823617
;2014/03/14;7;3;"¿Qué es una #botnet o una red zombi de ordenadores? Te lo contamos aquí http://www.osi.es/es/actualidad/blog/2014/03/14/que-es-una-botnet-o-una-red-zombi-de-ordenadores …";;;#botnet;"444442921748942848";https://twitter.com/INCIBE/status/444442921748942848
;2014/01/14;5;7;"Building a #BotNet Using #PowerShell https://www.youtube.com/watch?v=2manBaoP7Bk …";;;#BotNet #PowerShell;"423053815219113985";https://twitter.com/secnight/status/423053815219113985
;2014/01/09;9;3;"The Data is in! #Microsoft deals devastating blow to #ZeroAccess #Botnet http://nakedsecurity.sophos.com/2014/01/07/have-we-seen-the-end-of-the-zeroaccess-botnet/ … #infosec #security";;;#Microsoft #ZeroAccess #Botnet #infosec #security;"421232758682173440";https://twitter.com/jesperjurcenoks/status/421232758682173440
;2014/01/08;12;6;"Seguridad Apple - OSX/Flashback Botnet aún tiene 22.000 Mac OS X infectados http://www.seguridadapple.com/2014/01/flashback-botnet-aun-tiene-22000-mac-os.html … #Apple #malware #OSX #botnet";;;#Apple #malware #OSX #botnet;"420808442186833920";https://twitter.com/Informatica64/status/420808442186833920
;2013/12/26;8;6;"Since yesterday, seeing around 1,000 new DGA domains matching Qakbot's behaviour. Rotation or upgrade? #botnet pic.twitter.com/egK5etXFX6";;;#botnet;"416172388204548096";https://twitter.com/jgouv/status/416172388204548096
;2013/12/23;12;2;"#Microsoft Says the ZeroAccess #Botnet Has Been Abandoned - http://ow.ly/s1wFl ";;;#Microsoft #Botnet;"415180958401581056";https://twitter.com/threatpost/status/415180958401581056
;2013/12/19;4;2;"Advanced Power #Botnet Masquerades As #Firefox Add-On @bhconsulting http://bhconsulting.ie/securitywatch/?p=1884 …";;@bhconsulting;#Botnet #Firefox;"413753715086983168";https://twitter.com/CISecurity/status/413753715086983168
;2013/12/17;8;7;"DDoS botnet targets both Windows and Linux systems http://www.cert.pl/news/7849/langswitch_lang/en … #DDoS #Botnet";;;#DDoS #Botnet;"412959626028515328";https://twitter.com/threatintel/status/412959626028515328
;2013/12/13;10;2;"Facebook, Twitter, & LinkedIn users had their passwords stolen by a #botnet. Learn more in @garyjdavis latest blog: http://bit.ly/1hPQVUV ";;@garyjdavis;#botnet;"411573910157537280";https://twitter.com/McAfee_Home/status/411573910157537280
;2013/12/13;8;1;"2 million passwords have been stolen by the global "Pony" #botnet. Is yours one of them? http://bit.ly/1hPQVUV  #security";;;#botnet #security;"411500877363814400";https://twitter.com/McAfee_Home/status/411500877363814400
;2013/12/10;29;7;"Developer of Skynet #Botnet ( #Bitcoin Miner +DDoS featured) arrested in Germany, generated Bitcoin worth $1 millionhttp://thehackernews.com/2013/12/alleged-skynet-botnet-creator-arrested.html …";;;#Botnet #Bitcoin;"410497852121419776";https://twitter.com/TheHackersNews/status/410497852121419776
;2013/12/10;8;2;"Report: Bot traffic is up to 61.5% of all website traffic @incapsula_com #botnet http://www.incapsula.com/the-incapsula-blog/item/820-bot-traffic-report-2013 …";;@incapsula_com;#botnet;"410431815686430720";https://twitter.com/CISecurity/status/410431815686430720
;2013/12/09;29;13;"#Breaking: Alleged Skynet #Botnet creator arrested in Germany,illegally generated #Bitcoin worth $1 million http://thehackernews.com/2013/12/alleged-skynet-botnet-creator-arrested.html … #Security";;;#Breaking #Botnet #Bitcoin #Security;"410021120780144640";https://twitter.com/TheHackersNews/status/410021120780144640
;2013/12/07;30;9;"Microsoft's Digital Crimes Unit successfully disrupts the ZeroAccess #botnet (2 Million Bots) http://thehackernews.com/2013/12/ZeroAccess-Botnet-takedown-microsoft.html … #Security";;;#botnet #Security;"409343897882488832";https://twitter.com/TheHackersNews/status/409343897882488832
;2013/12/05;12;6;"Des outils simples : http://check-and-secure.com  pour détecter si on est infecté #botnet #botconf #sensibilisation";;;#botnet #botconf #sensibilisation;"408521837380128769";https://twitter.com/ncaproni/status/408521837380128769
;2013/12/04;0;0;"Venäläiset ystävämme #botnet, #salasanat, #tietoturva, #verkkorikollisuus http://www.tekniikkatalous.fi/ict/article951980.ece …";;;#botnet #salasanat #tietoturva #verkkorikollisuus;"408254362490654720";https://twitter.com/HarriJunttila/status/408254362490654720
;2013/11/28;15;14;"Malwared - another alternative for security and #malware researchers http://bit.ly/1drO3J6  #botnet";;;#malware #botnet;"406177735137316864";https://twitter.com/PhysicalDrive0/status/406177735137316864
;2013/11/13;16;5;"Newest addition to @anubisnetworks #cyberfeed . Citadel based #botnet targeting mostly Italy. #malwarepic.twitter.com/HWZA3aGXlW";;@anubisnetworks;#cyberfeed #botnet #malwarepic;"400673725260918784";https://twitter.com/jgouv/status/400673725260918784
;2013/11/04;5;1;". @Botconf - the #botnet fighting conference http://tomchop.me/2013/11/botconf-the-botnet-fighting-conference/ … #malwaremustdie";;@Botconf;#botnet #malwaremustdie;"397441287601020928";https://twitter.com/tomchop_/status/397441287601020928
;2013/10/15;4;3;"Good read -->RT @DhiaLite: Exploring the rapid growth of the UnknownDGA17 #botnet with #Security Graph: http://bit.ly/192UnFy ";;@DhiaLite;#botnet #Security;"389924426340659200";https://twitter.com/RazorEQX/status/389924426340659200
;2013/10/03;22;5;"#Symantec whitepaper details how we successfully sinkholed 50% of the #ZeroAccess #botnet http://bit.ly/1dXxeGo ";;;#Symantec #ZeroAccess #botnet;"385727298244063232";https://twitter.com/threatintel/status/385727298244063232
;2013/09/30;10;3;"Click fraudsters take a hammering - #Symantec sinkholes over half a million #ZeroAccess bots, - http://bit.ly/1h4VR3v  #botnet";;;#Symantec #ZeroAccess #botnet;"384666480274448385";https://twitter.com/threatintel/status/384666480274448385
;2013/09/29;5;1;"#TOR #Botnet Involved in Large Scale Click Fraud Campaign http://zerosecurity.org/malware/tor-botnet-involved-large-scale-click-fraud-campaign …";;;#TOR #Botnet;"384401244418080768";https://twitter.com/Zer0Security/status/384401244418080768
;2013/09/26;10;3;"Stealthy New Click-Fraud #Malware Related to @TorProject #Botnet - http://ow.ly/pfkw7 ";;@TorProject;#Malware #Botnet;"383289012116783104";https://twitter.com/threatpost/status/383289012116783104
;2013/09/26;16;1;"Thousands of Wordpress blogs compromised using brute force attack to perform #DDOS attack http://thehackernews.com/2013/09/thousands-of-wordpress-blogs.html … #Security #Botnet";;;#DDOS #Security #Botnet;"383271001867288576";https://twitter.com/TheHackersNews/status/383271001867288576
;2013/09/14;38;9;"19-year-old Hacker with handle "superhacker" arrested for stealing $50,000 monthly using #Botnet malware http://thehackernews.com/2013/09/19-year-old-argentine-hacker-arrested.html … #Security";;;#Botnet #Security;"378896872175177728";https://twitter.com/TheHackersNews/status/378896872175177728
;2013/09/13;8;2;"Podcast: @DennisF & @Mike_Mimoso discuss #NSA revelations, the @TorProject #Botnet & Kimsuky #cyberespionage - http://threatpost.com/threatpost-news-wrap-september-13-2013/102292 …";;@DennisF @Mike_Mimoso @TorProject;#NSA #Botnet #cyberespionage;"378553233096331264";https://twitter.com/threatpost/status/378553233096331264
;2013/09/11;9;4;"Evasion Techniques in the Pushdo #Botnet http://stpmvt.com/1ehHJaZ  via @StopMalvertisin";;@StopMalvertisin;#Botnet;"377820955642703872";https://twitter.com/TheHackersNews/status/377820955642703872
;2013/09/09;5;2;"Sitios Joomla y WordPress bajo constantes ataques desde Botnets: http://bit.ly/17zBZzW  #joomla #wordpress #attacks #botnet #infosec";;;#joomla #wordpress #attacks #botnet #infosec;"376971529407705088";https://twitter.com/svtcloud/status/376971529407705088
;2013/09/08;40;7;"#Tor anonymizing network overload caused by Mevade #Botnet, not because of #Prism fear http://thehackernews.com/2013/09/Mevade-Botnet-Tor-anonymizing-network.html … #Security";;;#Tor #Botnet #Prism #Security;"376724441062854656";https://twitter.com/TheHackersNews/status/376724441062854656
;2013/09/06;22;6;"#Android #Trojans gain #botnet distribution, new code http://ow.ly/oDtUS  via @CSOonline";;@CSOonline;#Android #Trojans #botnet;"376078683444101120";https://twitter.com/kaspersky/status/376078683444101120
;2013/09/05;22;4;"Huge #Botnet Found Using @TorProject Networks for Communications - http://ow.ly/oBpF4 ";;@TorProject;#Botnet;"375696782187323392";https://twitter.com/threatpost/status/375696782187323392
;2013/08/17;8;13;"How to Make A Profitable #Botnet: > http://j.mp/14HqZ2d  by @Trojan7Sec";;@Trojan7Sec;#Botnet;"368689441243549696";https://twitter.com/brutelogic/status/368689441243549696
;2013/07/31;7;4;"#CainandAbel is like a #Botnet herder. It does #Hacking such as #Malware and #Virus #Keylogger #Scripts. #MysqlInjection not included #OPTBB";;;#CainandAbel #Botnet #Hacking #Malware #Virus #Keylogger #Scripts #MysqlInjection #OPTBB;"362408219118804992";https://twitter.com/AnonyOps/status/362408219118804992
;2013/06/15;16;10;"Dorothy2: a #malware & #botnet analysis framework by @ProjectHoneynet https://www.honeynet.org/node/1066 ";;@ProjectHoneynet;#malware #botnet;"345897246765768706";https://twitter.com/CERT_Polska_en/status/345897246765768706
;2013/06/14;11;2;"XyliBox: #Citadel #lawsuit and explanation of John Doe 25 http://www.xylibox.com/2013/06/citadel-lawsuit-and-explanation-of-john.html?spref=tw … #Malware #Botnet";;;#Citadel #lawsuit #Malware #Botnet;"345568848835145728";https://twitter.com/Xylit0l/status/345568848835145728
;2013/06/14;13;5;"Live global #botnet visualizer http://globe.cyberfeed.net/ ";;;#botnet;"345512674152574976";https://twitter.com/CERT_Polska_en/status/345512674152574976
;2013/06/13;1;3;"Liian vähän #nörttijuttua. #botnet tosin mainittu. Tässä #speedtest tapahtuman WLAN-verkosta: #suomisomepic.twitter.com/uxr0xrGwi8";;;#n #botnet #speedtest #suomisomepic;"345162224073048064";https://twitter.com/toninummela/status/345162224073048064
;2013/05/29;5;3;"Analysis of the #Carna #Botnet http://bit.ly/17rbBye  #AusCERT2013";;;#Carna #Botnet #AusCERT2013;"339687681388863490";https://twitter.com/PhysicalDrive0/status/339687681388863490
;2013/05/26;4;6;"Info on the #Pushdo DGA http://www.malwaredomains.com/?p=3242  #DGA #Malware #Botnet";;;#Pushdo #DGA #Malware #Botnet;"338417461533741058";https://twitter.com/PhysicalDrive0/status/338417461533741058
;2013/04/15;31;12;"We take down a #Citadel #botnet ("plitfi") - full report incl. sinkhole statistics published: http://www.cert.pl/news/6900/langswitch_lang/en …";;;#Citadel #botnet;"323756354307248129";https://twitter.com/CERT_Polska_en/status/323756354307248129
;2013/04/13;15;3;"Huge attack on #WordPress sites could spawn never-before-seen super #botnet #security http://ars.to/124SfKr ";;;#WordPress #botnet #security;"322937250084188161";https://twitter.com/annika/status/322937250084188161
;2013/04/12;35;3;"Massive Brute-force attack Targets #Wordpress sites worldwide http://thehackernews.com/2013/04/massive-brute-force-attack-targets.html … #Security #Infosec #botnet pic.twitter.com/s3nkKDeQOx";;;#Wordpress #Security #Infosec #botnet;"322754320082800640";https://twitter.com/TheHackersNews/status/322754320082800640
;2013/04/10;7;2;"ZeroAccess #Botnet Adding 100k New Infections / Week, 3 Million IP Addresses Reporting Infections http://bit.ly/14XHRqv ";;;#Botnet;"322033571990749184";https://twitter.com/SecurityWeek/status/322033571990749184
;2013/04/06;12;3;"Carberp #botnet developers team arrested in Russia http://thehackernews.com/2013/04/carberp-botnet-developers-team-arrested.html … #Security #Infosec";;;#botnet #Security #Infosec;"320555643763322880";https://twitter.com/TheHackersNews/status/320555643763322880
;2013/03/28;15;5;"Russian underground vSkimmer #Botnet targeting payment world http://thehackernews.com/2013/03/russian-underground-vskimmer-botnet-hit.html … #Security #Infosec";;;#Botnet #Security #Infosec;"317195463747051520";https://twitter.com/TheHackersNews/status/317195463747051520
;2013/03/27;14;5;"#Carna #botnet is ethically questionable but it resulted in this amazing guide to the internet in a day http://www.fastcodesign.com/1672187/infographic-hackers-create-an-amazing-illegal-portrait-of-the-internet …";;;#Carna #botnet;"316947696495783937";https://twitter.com/e_kaspersky/status/316947696495783937
;2013/03/26;32;7;"#Carna #Botnet - somebody hacked 1.2M routers & other devices to scan the internet http://internetcensus2012.bitbucket.org/paper.html  via @craiu";;@craiu;#Carna #Botnet;"316622237144846336";https://twitter.com/e_kaspersky/status/316622237144846336
;2013/03/21;5;4;"*New* blog post by @CrowdStrike's Tillmann Werner. P2P Poisoning Attack Against the Kelihos.C #botnet http://www.crowdstrike.com/blog/peer-peer-poisoning-attack-against-kelihosc-botnet/index.html … #infosec #cyber";;@CrowdStrike;#botnet #infosec #cyber;"314801291526283264";https://twitter.com/CrowdStrike/status/314801291526283264
;2013/03/20;9;4;"Exposed Devices Used as #Botnet to Scan Internet - http://ow.ly/jfp7a ";;;#Botnet;"314384723508068352";https://twitter.com/threatpost/status/314384723508068352
;2013/03/18;8;2;"Si vous êtes passés à coté de ça: Ivre, il décide de scanner tout le monde IPv4 http://census2012.sourceforge.net/paper.html  ! #Botnet #PortScan";;;#Botnet #PortScan;"313635946643984386";https://twitter.com/H_Miser/status/313635946643984386
;2013/03/18;3;2;"@YourAnonNews Latest Google #botnet-More reasons to do #whitespace w/o registering, join #meshet, run #Tor Tails etc https://tails.boum.org/ ";;@YourAnonNews;#botnet #whitespace #meshet #Tor;"313436165904687104";https://twitter.com/AnonyOdinn/status/313436165904687104
;2013/03/10;7;9;"Reversing a #Botnet | Joe's Security Blog http://ow.ly/iwv31  #Cracking #Reversing";;;#Botnet #Cracking #Reversing;"310617294097223680";https://twitter.com/glesec/status/310617294097223680
;2013/03/07;2;2;"The Life Cycle of Web Server #Botnet Recruitment - SpiderLabs Anterior http://blog.spiderlabs.com/2013/03/the-life-cycle-of-web-server-botnet-recruitment.html?utm_source=feedburner#.UTfBzASyksU.twitter … #technology #infosec #linux #cloud #hackers";;;#Botnet # #technology #infosec #linux #cloud #hackers;"309429349835223040";https://twitter.com/cyberwar_geek/status/309429349835223040
;2013/03/04;8;1;"AlbaBotnet, nuevo #crimeware que ataca el ciberespacio latinoamericano http://goo.gl/ahrO2  #botnet";;;#crimeware #botnet;"308587876499718144";https://twitter.com/jorgemieres/status/308587876499718144
;2013/02/28;14;2;"How Much Does A #Botnet Cost? http://ow.ly/i8BME ";;;#Botnet;"307171659524235264";https://twitter.com/threatpost/status/307171659524235264
;2013/02/27;10;2;". @CrowdStrike shut down 3rd version of peer-to-peer #Kelihos #botnet before live audience at #RSAC yesterday - http://ow.ly/i5Spi ";;@CrowdStrike;#Kelihos #botnet #RSAC;"306765032270737409";https://twitter.com/threatpost/status/306765032270737409
;2013/02/27;0;0;"Yleisön edessä: Tuhansia tietokoneita vapautui bottiverkosta http://www.itviikko.fi/a/20133164  via @itviikko #ICT #IT #botnet #Kelihos #Microsoft";;@itviikko;#ICT #IT #botnet #Kelihos #Microsoft;"306753199174459392";https://twitter.com/jwaatti/status/306753199174459392
;2013/02/15;4;2;"Meest gestelde vraag op dit moment: "Mijn IP-adres op de website klopt niet, mijn IP-adres is 192.168.*" #botnet #check";;;#botnet #check;"302473875940315137";https://twitter.com/UID_/status/302473875940315137
;2013/02/14;5;0;"Overheid laks na grote cyberaanval: http://nos.nl/artikel/474184-overheid-laks-na-grote-cyberaanval.html … Check hier of je zelf besmet bent http://check.botnet.nu/  #pobelka #botnet";;;#pobelka #botnet;"302106576070795264";https://twitter.com/Piratenpartij/status/302106576070795264
;2013/02/14;8;3;"Detected new post about selling rootkit,name #Avatar, russian lang:(http://pastebin.com/ZJ9Gdhgm ) #rootkit, #malware, #botnet";;;#Avatar #rootkit #malware #botnet;"302081962775019520";https://twitter.com/Python0x0/status/302081962775019520
;2013/02/10;26;19;"Very good archive of common #botnet kits (40 MB) http://www.mediafire.com/?aicvc9erggdx63g … - Only for research purposes #malwaremustdie";;;#botnet #malwaremustdie;"300597714750689280";https://twitter.com/securityfreax/status/300597714750689280
;2013/02/10;24;3;"Rodpicom #Botnet spreading via Skype and MSN Messenger http://thehackernews.com/2013/02/rodpicom-botnet-spreading-via-skype-and.html … #Security #Infosec";;;#Botnet #Security #Infosec;"300579038689386496";https://twitter.com/TheHackersNews/status/300579038689386496
;2013/02/06;12;11;"New version of Do-it-Yourself (DIY) HTTP based #botnet tool released http://news.thehackernews.com/new-version-of-doityourself-diy-http-based-botnet-tool-released …";;;#botnet;"299226385308852224";https://twitter.com/TheHackersNews/status/299226385308852224
;2013/02/03;28;16;"Here my analysis about Trojan.Win32/Spy.Ranbyus malware http://inresearching.blogspot.ru/2013/02/trojanwin32spyranbyus.html … #RanByUs, #triton, #botnet, #carder";;;#RanByUs #triton #botnet #carder;"298186707122126848";https://twitter.com/Python0x0/status/298186707122126848
;2013/02/03;11;9;"Botnet PiceBOT (Cost just $140) Crimeware Kit targeting Latin America Banks #Botnet http://thehackernews.com/2013/02/picebot-crimeware-kit-targeting-latin.html …";;;#Botnet;"298099513841819650";https://twitter.com/TheHackersNews/status/298099513841819650
;2013/01/29;16;3;"#kaspersky Nuevo #crimeware golpea la seguridad de usuarios bancarios de #Latam http://shar.es/ClTd5  #botnet #phishing #picebot";;;#kaspersky #crimeware #Latam #botnet #phishing #picebot;"296022500356280320";https://twitter.com/jorgemieres/status/296022500356280320
;2013/01/26;21;5;"US host maximum number of #botnet servers in the world http://news.thehackernews.com/14  via @unix_root";;@unix_root;#botnet;"295246295751327744";https://twitter.com/TheHackersNews/status/295246295751327744
;2013/01/23;5;3;"#Gozi #botnet herder arrested in Latvia and Romania: http://www.justice.gov/usao/nys/pressreleases/January13/GoziVirusPR.php …";;;#Gozi #botnet;"294155773141999616";https://twitter.com/abuse_ch/status/294155773141999616
;2013/01/20;10;4;"Joint efforts to shutdown 5th most widespread #Botnet http://thehackernews.com/2013/01/take-down-of-fifth-most-widespread.html … #Security";;;#Botnet #Security;"293000366411366400";https://twitter.com/security_wang/status/293000366411366400
;2013/01/15;6;4;". @Android #Botnet Infects 1M+ Phones in China - http://ow.ly/gPXUr ";;@Android;#Botnet;"291253250798264320";https://twitter.com/threatpost/status/291253250798264320
;2013/01/11;19;3;"He remained smiling throughout a press conference #ZeuS #Botnet Mastermind http://thehackernews.com/2013/01/arrested-happy-hacker-is-zeus-botnet.html …pic.twitter.com/vIECP8Vd";;;#ZeuS #Botnet;"289800687590731776";https://twitter.com/TheHackersNews/status/289800687590731776
;2013/01/11;16;3;"Is jouw computer besmet door een #botnet ? Doe de check http://www.rtl.nl/components/actueel/rtlnieuws/2013/01_januari/11/binnenland/check_of_jouw_computer_is_besmet_met_botnet.xml …";;;#botnet;"289781151042781184";https://twitter.com/RTLnieuws/status/289781151042781184
